id,created_at,lignes,colonnes,couleur_depart,joueur_courant,statut,resultat,confiance,coups,coups_sym,coups_can
28565,2026-03-14 21:24:07.355957,9,9,1,1,finished,rouge,2,4653533455453353353557811131111888118889999999988927777777744444466,6457577655657757757553299979999222992221111111122183333333366666644,4653533455453353353557811131111888118889999999988927777777744444466
34501,2026-03-14 21:40:24.433769,9,9,1,1,finished,rouge,2,63255655664565566256979992292265922299911111111188877,47855455446545544854131118818845188811199999999922233,47855455446545544854131118818845188811199999999922233
28568,2026-03-14 21:24:07.637712,9,9,1,1,finished,rouge,2,3454554453333447334438988899437998898899928111122111212,7656556657777663776672122211673112212211182999988999898,3454554453333447334438988899437998898899928111122111212
28569,2026-03-14 21:24:07.840631,9,9,1,1,finished,rouge,2,17522775555775577517112252211889688666616,93588335555335533593998858899221422444494,17522775555775577517112252211889688666616
34656,2026-03-14 21:40:51.183998,9,9,1,2,finished,jaune,2,77355775444568127454775445523222724227452188888888911111119999999966,33755335666542983656335665587888386883658922222222199999991111111144,33755335666542983656335665587888386883658922222222199999991111111144
28571,2026-03-14 21:24:07.896444,9,9,1,2,finished,jaune,2,7687654746445678985525,3423456364665432125585,3423456364665432125585
34799,2026-03-14 21:41:15.490572,9,9,1,2,finished,jaune,2,9756577665746556999776697799621222112112117262211993348833333335555484,1354533445364554111334413311489888998998993848899117762277777775555626,1354533445364554111334413311489888998998993848899117762277777775555626
28574,2026-03-14 21:24:08.156791,9,9,1,1,finished,rouge,2,23655655664565566956956999992223331122424,87455455446545544154154111118887779988686,23655655664565566956956999992223331122424
31261,2026-03-14 21:30:48.043492,9,9,1,2,finished,jaune,2,44533745575273433475574573445457788976,66577365535837677635536537665653322134,44533745575273433475574573445457788976
31361,2026-03-14 21:31:06.508399,9,9,1,2,finished,jaune,2,3945352156447621224755722477455445594997777299229998888888881111111363,7165758954663489886355388633655665516113333811881112222222229999999747,3945352156447621224755722477455445594997777299229998888888881111111363
38047,2026-03-14 22:03:06.508428,9,9,1,2,finished,jaune,2,185374554335443633475544533511114777174371151277999999999826,925736556775667477635566577599996333936739959833111111111284,185374554335443633475544533511114777174371151277999999999826
31553,2026-03-14 21:31:39.409545,9,9,1,2,finished,jaune,2,94554567766556625655662131333322122332325623999991199911118484,16556543344554485455448979777788988778785487111119911199992626,16556543344554485455448979777788988778785487111119911199992626
67337,2026-03-15 23:53:19.768989,9,9,1,1,finished,rouge,2,821532235135531335535588883583889911111176726,289578875975579775575522227527221199999934384,289578875975579775575522227527221199999934384
35188,2026-03-14 21:42:17.532158,9,9,1,1,finished,rouge,2,624556655644445225244225898888584522499999988899213136633,486554455466665885866885212222526588611111122211897974477,486554455466665885866885212222526588611111122211897974477
31799,2026-03-14 21:32:39.362176,9,9,1,2,finished,jaune,2,17541145544554764757554477798874751122311999919922222223933616,93569965566556346353556633312236359988799111191188888887177494,17541145544554764757554477798874751122311999919922222223933616
38441,2026-03-14 22:04:09.810776,9,9,1,2,finished,jaune,2,979954455436466657554669577997669599651444111114111878,131156655674644453556441533113441511459666999996999232,131156655674644453556441533113441511459666999996999232
31940,2026-03-14 21:33:22.402006,9,9,1,1,finished,rouge,2,192455442254152142161158778777578544882548748225778892111669966,918655668856958968949952332333532566228562362885332218999441144,192455442254152142161158778777578544882548748225778892111669966
52584,2026-03-15 18:05:46.660251,9,9,1,2,finished,jaune,2,94554567766556625655662131333322122332325623999999991111118484,16556543344554485455448979777788988778785487111111119999992626,16556543344554485455448979777788988778785487111111119999992626
38773,2026-03-14 22:05:11.815801,9,9,1,1,finished,rouge,2,9537665567776699557565566937779526792299144,1573445543334411553545544173331584318811966,1573445543334411553545544173331584318811966
32124,2026-03-14 21:34:04.609315,9,9,1,1,finished,rouge,2,556448534452154455488455223132233333834822828889911199999991711127667,554662576658956655622655887978877777276288282221199911111119399983443,554662576658956655622655887978877777276288282221199911111119399983443
32178,2026-03-14 21:34:13.789300,9,9,1,1,finished,rouge,2,93589989988255884467627,17521121122855226643483,17521121122855226643483
32233,2026-03-14 21:34:23.263615,9,9,1,1,finished,rouge,2,79656957565566339565566999569922174,31454153545544771545544111541188936,31454153545544771545544111541188936
32279,2026-03-14 21:34:31.615332,9,9,1,1,finished,rouge,2,7635755667586373357667335563365577763812222911111119999999912222288,3475355443524737753443775547745533347298888199999991111111198888822,3475355443524737753443775547745533347298888199999991111111198888822
38927,2026-03-14 22:05:40.595857,9,9,1,1,finished,rouge,2,983577577889884477124887425524555472454522249911173,127533533221226633986223685586555638656588861199937,127533533221226633986223685586555638656588861199937
35695,2026-03-14 21:56:22.715551,9,9,1,1,finished,rouge,2,374582544545542775472288642857222885774752741898899911163,736528566565568335638822468253888225336358369212211199947,374582544545542775472288642857222885774752741898899911163
35782,2026-03-14 21:56:35.101692,9,9,1,2,finished,jaune,2,84265544554666658884544566658881811114451116819799999222229992223377,26845566556444452226566544452229299996659994291311111888881118887733,26845566556444452226566544452229299996659994291311111888881118887733
32396,2026-03-14 21:34:50.085005,9,9,1,1,finished,rouge,2,1475347533475547745533344557477733549899999399922111111118866,9635763577635563365577766553633377561211111711188999999992244,1475347533475547745533344557477733549899999399922111111118866
32412,2026-03-14 21:34:52.529298,9,9,1,1,finished,rouge,2,95676556657777696655355699123333331111652222221132299939988118887877744,15434554453333414455755411987777779999458888889978811171122992223233366,15434554453333414455755411987777779999458888889978811171122992223233366
35856,2026-03-14 21:56:45.238386,9,9,1,1,finished,nul,2,185455441545544154554411112222222229886669978889989988997113337333333666777766677,925655669565566956556699998888888881224441132221121122113997773777777444333344433,185455441545544154554411112222222229886669978889989988997113337333333666777766677
32436,2026-03-14 21:34:56.133486,9,9,1,1,finished,rouge,2,57233525577233552211375773725736689888812111882382581736414,53877585533877558899735337385374421222298999228728529374696,53877585533877558899735337385374421222298999228728529374696
45728,2026-03-14 22:26:44.567263,9,9,1,1,finished,rouge,2,185367763636673379887887667768111336188871131319955222222222555555499,925743347474437731223223443342999774922239979791155888888888555555611,185367763636673379887887667768111336188871131319955222222222555555499
57329,2026-03-15 23:24:07.799452,9,9,1,2,finished,jaune,2,16556543344554485455448588949988111991191181889992222222223333333666666677,94554567766556625655662522161122999119919929221118888888887777777444444433,16556543344554485455448588949988111991191181889992222222223333333666666677
70323,2026-03-16 00:00:08.823286,9,9,1,2,finished,jaune,2,2393322536478644424344377849,8717788574632466686766733261,2393322536478644424344377849
43576,2026-03-14 22:19:55.021074,9,9,1,2,finished,jaune,2,526757434344335548777554534547747578888881889996,584353676766775562333556576563363532222229221114,526757434344335548777554534547747578888881889996
38048,2026-03-14 22:03:06.516239,9,9,1,2,finished,jaune,2,9167767766876776632333673222111223361112312173259999998889945454,1943343344234334478777437888999887749998798937851111112221165656,1943343344234334478777437888999887749998798937851111112221165656
28576,2026-03-14 21:24:08.683669,9,9,1,2,finished,jaune,2,35425445654452222445522455422888877666888889919173,75685665456658888665588655688222233444222221191937,35425445654452222445522455422888877666888889919173
28577,2026-03-14 21:24:08.721514,9,9,1,1,finished,rouge,2,63576357763556336557776655363337751167111119118899999999222222222444484,47534753347554774553334455747773359943999991992211111111888888888666626,47534753347554774553334455747773359943999991992211111111888888888666626
28578,2026-03-14 21:24:08.767245,9,9,1,2,finished,jaune,2,7256655665777766335575655623333333622244442227772111889999991114,3854455445333344775535455487777777488866668883338999221111119996,3854455445333344775535455487777777488866668883338999221111119996
30520,2026-03-14 21:28:52.925803,9,9,1,2,finished,jaune,2,91679945566565566565566599911299119112222274777744,19431165544545544545544511199811991998888836333366,19431165544545544545544511199811991998888836333366
28580,2026-03-14 21:24:08.996157,9,9,1,2,finished,jaune,2,716562327556677573635221563377633556731154,394548783554433537475889547733477554379956,394548783554433537475889547733477554379956
28581,2026-03-14 21:24:09.018403,9,9,1,2,finished,jaune,2,192322331123322331121126711667799966774446644444777693936749299858,918788779987788779989984399443311144336664466666333417174361811252,192322331123322331121126711667799966774446644444777693936749299858
34329,2026-03-14 21:39:54.316365,9,9,1,1,finished,rouge,2,122545544455422455425422224511181191811677677887788788778933336,988565566655688655685688886599929919299433433223322322332177774,122545544455422455425422224511181191811677677887788788778933336
28583,2026-03-14 21:24:09.480138,9,9,1,2,finished,jaune,2,98456556443833831212246635,12654554667277279898864475,12654554667277279898864475
28584,2026-03-14 21:24:09.635265,9,9,1,1,finished,rouge,2,41445656654552224422554111541121124519888999888889998997777,69665454456558886688556999569989986591222111222221112113333,41445656654552224422554111541121124519888999888889998997777
28585,2026-03-14 21:24:09.687351,9,9,1,1,finished,rouge,2,68545885644382138833521226666553533655622628883232711111199199999994444,42565225466728972277589884444557577455488482227878399999911911111116666,42565225466728972277589884444557577455488482227878399999911911111116666
34502,2026-03-14 21:40:24.438810,9,9,1,2,finished,jaune,2,35146533455414453316,75964577655696657794,35146533455414453316
34657,2026-03-14 21:40:51.715492,9,9,1,1,finished,rouge,2,426556655644445222854958445229229888666886456829999998111111111333373,684554455466665888256152665881881222444224654281111112999999999777737,426556655644445222854958445229229888666886456829999998111111111333373
31052,2026-03-14 21:30:13.583063,9,9,1,2,finished,jaune,2,74585547547445517744577577151114419111823222222288888998892699999333,36525563563665593366533533959996691999287888888822222112218411111777,36525563563665593366533533959996691999287888888822222112218411111777
31160,2026-03-14 21:30:30.377769,9,9,1,2,finished,jaune,2,935847475334755478889977855447455478888574111113333331211199999966,175263635776355632221133255663655632222536999997777779899911111144,175263635776355632221133255663655632222536999997777779899911111144
28590,2026-03-14 21:24:10.372155,9,9,1,2,finished,jaune,2,864554554485886664665544645885419969911999969111888111322222222233,246556556625224446445566465225691141199111141999222999788888888877,246556556625224446445566465225691141199111141999222999788888888877
28591,2026-03-14 21:24:10.506844,9,9,1,2,finished,jaune,2,9835665564564444553334455334333499959988888888996679772277,1275445546546666557776655776777611151122222222114431338833,1275445546546666557776655776777611151122222222114431338833
28592,2026-03-14 21:24:10.607542,9,9,1,2,finished,jaune,2,582455442224775745488779595477554788899848781111122122211199999636,528655668886335365622331515633556322211262329999988988899911111474,528655668886335365622331515633556322211262329999988988899911111474
34800,2026-03-14 21:41:15.534110,9,9,1,1,finished,rouge,2,2557665776556776566536114,8553445334554334544574996,2557665776556776566536114
34936,2026-03-14 21:41:36.488896,9,9,1,2,finished,jaune,2,7569695756556633956556699956199222292222111112118144444888888887777777333344,3541415354554477154554411154911888818888999998992966666222222223333333777766,3541415354554477154554411154911888818888999998992966666222222223333333777766
28595,2026-03-14 21:24:11.188384,9,9,1,1,finished,rouge,2,9825775889755797755755752227222221111111999199193333333334444666444,1285335221355313355355358883888889999999111911917777777776666444666,1285335221355313355355358883888889999999111911917777777776666444666
28596,2026-03-14 21:24:11.205058,9,9,1,2,finished,jaune,2,39454554663321212233115552352322311929988883558899899889111777666664,71656556447789898877995558758788799181122227552211211221999333444446,39454554663321212233115552352322311929988883558899899889111777666664
38251,2026-03-14 22:03:34.756260,9,9,1,2,finished,jaune,2,154345544533334144557554119877777799458888889999782118712122123263,956765566577776966553556991233333311652222221111328992398988987847,154345544533334144557554119877777799458888889999782118712122123263
31554,2026-03-14 21:31:39.502010,9,9,1,2,finished,jaune,2,756856654566588886655886556821221444222244477742421113833393,354254456544522224455224554289889666888866633368689997277717,354254456544522224455224554289889666888866633368689997277717
35189,2026-03-14 21:42:17.616703,9,9,1,1,finished,rouge,2,745855475474455474575544818888977787991111199998893333333331192261222222266,365255635636655636535566292222133323119999911112217777777779918849888888844,365255635636655636535566292222133323119999911112217777777779918849888888844
31722,2026-03-14 21:32:14.182105,9,9,1,2,finished,jaune,2,98856556665855668886855668859992122222112114334411221199999777377733444437,12254554445255442224255442251118988888998996776699889911111333733377666673,12254554445255442224255442251118988888998996776699889911111333733377666673
28601,2026-03-14 21:24:11.886059,9,9,1,1,finished,rouge,2,8825227636573733174,2285883474537377936,2285883474537377936
28602,2026-03-14 21:24:12.110855,9,9,1,2,finished,jaune,2,164355653445544854554411118114889599899819818899922222222233337776,946755457665566256556699992996221511211291292211188888888877773334,164355653445544854554411118114889599899819818899922222222233337776
65339,2026-03-15 23:48:02.286883,9,9,1,2,finished,jaune,2,35425445654452222445522455422888898889919988999113,75685665456658888665588655688222212221191122111997,35425445654452222445522455422888898889919988999113
31875,2026-03-14 21:33:03.328880,9,9,1,1,finished,rouge,2,7676677647644766744449962122515,3434433463466344366661148988595,3434433463466344366661148988595
31941,2026-03-14 21:33:22.446556,9,9,1,2,finished,jaune,2,644352158744551511232334344353342215134177778888577592,466758952366559599878776766757768895976933332222533518,466758952366559599878776766757768895976933332222533518
28606,2026-03-14 21:24:12.634081,9,9,1,2,finished,jaune,2,725665566577776633557565562333333362224444222777218899999911999111111888888844,385445544533334477553545548777777748886666888333892211111199111999999222222266,385445544533334477553545548777777748886666888333892211111199111999999222222266
32004,2026-03-14 21:33:40.195907,9,9,1,2,finished,jaune,2,22853447668838334422663646688234334463648881111111119999999797,88257663442272776688447464422876776647462229999999991111111313,22853447668838334422663646688234334463648881111111119999999797
38615,2026-03-14 22:04:44.224877,9,9,1,2,finished,jaune,2,579399725577577144444255445313,531711385533533966666855665797,531711385533533966666855665797
32125,2026-03-14 21:34:04.959690,9,9,1,1,finished,rouge,2,685458856443821388335212266665535443364455644226888332229999999997777,425652254667289722775898844445575667746655466884222778881111111113333,425652254667289722775898844445575667746655466884222778881111111113333
28610,2026-03-14 21:24:13.343735,9,9,1,2,finished,jaune,2,5386655645766556655869536488883384,5724455465344554455241574622227726,5386655645766556655869536488883384
28611,2026-03-14 21:24:13.411191,9,9,1,2,finished,jaune,2,86245566556444452226566544452229299945299669991773881118881118811877,24865544554666658884544566658881811165811441119337229992229992299233,24865544554666658884544566658881811165811441119337229992229992299233
45729,2026-03-14 22:26:44.688212,9,9,1,1,finished,rouge,2,4935486554332121224653283245382,6175624556778989886457827865728,4935486554332121224653283245382
28614,2026-03-14 21:24:13.607158,9,9,1,2,finished,jaune,2,427554524224256542544155242125894819111118899818899899896666666677,683556586886854568566955868985216291999992211292211211214444444433,427554524224256542544155242125894819111118899818899899896666666677
28616,2026-03-14 21:24:14.131123,9,9,1,1,finished,rouge,2,544554365445544554888848588881111111119999999992232222222777777777633,566556745665566556222262522229999999991111111118878888888333333333477,544554365445544554888848588881111111119999999992232222222777777777633
28617,2026-03-14 21:24:14.174623,9,9,1,1,finished,rouge,2,52675743434433557477554554477758833338846,58435367676677553633556556633352277772264,52675743434433557477554554477758833338846
28618,2026-03-14 21:24:14.352384,9,9,1,1,finished,rouge,2,3637589724454344268778666443223336637774637469888888799992225,7473521386656766842332444667887774473336473641222222311118885,3637589724454344268778666443223336637774637469888888799992225
28619,2026-03-14 21:24:14.416140,9,9,1,2,finished,jaune,2,493535215644762122422755447566547547266259924911111767799979119838,617575895466348988688355663544563563844851186199999343311131991272,493535215644762122422755447566547547266259924911111767799979119838
28620,2026-03-14 21:24:14.439719,9,9,1,2,finished,jaune,2,5834455445333344733477774734887888837788222222999222999999111111,5276655665777766377633336376223222273322888888111888111111999999,5276655665777766377633336376223222273322888888111888111111999999
28621,2026-03-14 21:24:14.707781,9,9,1,2,finished,jaune,2,7956655665777769963776966772339933332222222332999811111111448188445585,3154455445333341147334144338771177778888888778111299999999662922665525,3154455445333341147334144338771177778888888778111299999999662922665525
30344,2026-03-14 21:28:22.715464,9,9,1,2,finished,jaune,2,53866556457665566558633333335888838889622122222211111112199977,57244554653445544552477777775222272221488988888899999998911133,53866556457665566558633333335888838889622122222211111112199977
34129,2026-03-14 21:39:20.538475,9,9,1,2,finished,jaune,2,215455442224154554475777554227747722211178989999191191998888888636,895655668886956556635333556883363388899932121111919919112222222474,215455442224154554475777554227747722211178989999191191998888888636
28624,2026-03-14 21:24:14.933921,9,9,1,1,finished,rouge,2,756969575655663395655669995699922222222211811111114488877,354141535455447715455441115411188888888899299999996622233,354141535455447715455441115411188888888899299999996622233
28625,2026-03-14 21:24:15.249200,9,9,1,1,finished,rouge,2,76676576743743443367664776333447363441829911111119991992222998882222558,34434534367367667743446334777663747669281199999991119118888112228888552,34434534367367667743446334777663747669281199999991119118888112228888552
28626,2026-03-14 21:24:15.296826,9,9,1,1,finished,rouge,2,461255655662522444644511566465225622424111119999999991888888888777737,649855455448588666466599544645885488686999991111111119222222222333373,461255655662522444644511566465225622424111119999999991888888888777737
30679,2026-03-14 21:29:18.517674,9,9,1,2,finished,jaune,2,41565564326655644445514413252223323115224911777771776786,69545546784455466665596697858887787995886199333339334324,41565564326655644445514413252223323115224911777771776786
28628,2026-03-14 21:24:15.626057,9,9,1,2,finished,jaune,2,6743364443633473443677677664674683377922222222251188888885555999899999111155,4367746667477637667433433446436427733188888888859922222225555111211111999955,4367746667477637667433433446436427733188888888859922222225555111211111999955
34330,2026-03-14 21:39:54.438288,9,9,1,2,finished,jaune,2,813576755766768865575655688688868573122224222223333333999999999111111144,297534355344342245535455422422242537988886888887777777111111111999999966,297534355344342245535455422422242537988886888887777777111111111999999966
30936,2026-03-14 21:29:53.344672,9,9,1,2,finished,jaune,2,2995665522665566556226552299333333343322161489888998888877711144477747,8115445588445544554884558811777777767788949621222112222233399966633363,2995665522665566556226552299333333343322161489888998888877711144477747
31053,2026-03-14 21:30:13.598955,9,9,1,1,finished,rouge,2,17544554455476475755447777798854111122311122222223999888888339998991363,93566556655634635355663333312256999988799988888887111222222771112119747,17544554455476475755447777798854111122311122222223999888888339998991363
28632,2026-03-14 21:24:16.172690,9,9,1,1,finished,rouge,2,6458588546644554544554222222254999998888822998991111111113337777767777636,4652522564466556566556888888856111112222288112119999999997773333343333474,4652522564466556566556888888856111112222288112119999999997773333343333474
28633,2026-03-14 21:24:16.227708,9,9,1,2,finished,jaune,2,17521127755557752251122775577889648888888436,93589983355553358859988335533221462222222674,17521127755557752251122775577889648888888436
31161,2026-03-14 21:30:30.601918,9,9,1,1,finished,rouge,2,2654556445544354554322222245497777799997778999333722333391111118818,8456554665566756556788888865613333311113332111777388777719999992292,2654556445544354554322222245497777799997778999333722333391111118818
28635,2026-03-14 21:24:16.534754,9,9,1,1,finished,rouge,2,2722433444244224224687666776766776734627511111191119995333355,8388677666866886886423444334344334376483599999919991115777755,2722433444244224224687666776766776734627511111191119995333355
28636,2026-03-14 21:24:16.688713,9,9,1,2,finished,jaune,2,4385455445345333344553545774888777778873883872222222229999999996666666111161,6725655665765777766557565336222333332237227238888888881111111114444444999949,4385455445345333344553545774888777778873883872222222229999999996666666111161
28637,2026-03-14 21:24:17.033216,9,9,1,2,finished,jaune,2,9725665566577776996977936637293322323627232213131111111999885548,1385445544533334114133174473817788787483878897979999999111225562,1385445544533334114133174473817788787483878897979999999111225562
28638,2026-03-14 21:24:17.039393,9,9,1,2,finished,jaune,2,4323545534425345677477666566549945666542999992222229911113,6787565576685765433633444544561165444568111118888881199997,4323545534425345677477666566549945666542999992222229911113
28639,2026-03-14 21:24:17.132172,9,9,1,2,finished,jaune,2,496556654445566465665522299522961399333333233992221977777444,614554456665544645445588811588149711777777877118889133333666,496556654445566465665522299522961399333333233992221977777444
28640,2026-03-14 21:24:17.350114,9,9,1,1,finished,rouge,2,73154455464554777755447754457111223331117119999966699992263,37956655646556333355663356653999887779993991111144411118847,37956655646556333355663356653999887779993991111144411118847
31263,2026-03-14 21:30:48.123168,9,9,1,2,finished,jaune,2,192326587233116553356625588668588866552332262332111111999999994477,918784523877994557754485522442522244558778848778999999111111116633,192326587233116553356625588668588866552332262332111111999999994477
31363,2026-03-14 21:31:06.951760,9,9,1,1,finished,rouge,2,58556446644558445584452222222288485882811199991911999393333,52554664466552665526658888888822625228299911119199111717777,52554664466552665526658888888822625228299911119199111717777
34503,2026-03-14 21:40:24.450550,9,9,1,1,finished,rouge,2,27224334442442268766677676677462747623545211333333188899999999911111188,83886776668668842344433434433648363487565899777777922211111111199999922,27224334442442268766677676677462747623545211333333188899999999911111188
28644,2026-03-14 21:24:17.841800,9,9,1,2,finished,jaune,2,537665564577644473343335655646675747,573445546533466637767775455464435363,537665564577644473343335655646675747
28645,2026-03-14 21:24:17.951425,9,9,1,2,finished,jaune,2,757755355775775353323332222221172329359711111999999911666666666484,353355755335335757787778888889938781751399999111111199444444444626,353355755335335757787778888889938781751399999111111199444444444626
31646,2026-03-14 21:31:55.857263,9,9,1,1,finished,rouge,2,716564347566575855434,394546763544535255676,394546763544535255676
31723,2026-03-14 21:32:14.934674,9,9,1,1,finished,rouge,2,16845544554666658882562444551122228288285442811111199779777777799,94265566556444452228548666559988882822825668299999911331333333311,16845544554666658882562444551122228288285442811111199779777777799
28649,2026-03-14 21:24:18.530431,9,9,1,1,finished,rouge,2,1356113565335663566556332253611165311142244,9754997545775447544554778857499945799968866,1356113565335663566556332253611165311142244
28650,2026-03-14 21:24:18.603226,9,9,1,2,finished,jaune,2,215455442224154554415112274777557822277791874111999999998888888666,895655668886956556695998836333553288833319236999111111112222222444,215455442224154554415112274777557822277791874111999999998888888666
31801,2026-03-14 21:32:39.885285,9,9,1,2,finished,jaune,2,9415672526224556671794,1695438584886554439316,1695438584886554439316
28653,2026-03-14 21:24:19.005778,9,9,1,1,finished,rouge,2,2813523974453433445553433477777885554779999979935488888811119111122,8297587136657677665557677633333225556331111131175622222299991999988,2813523974453433445553433477777885554779999979935488888811119111122
28654,2026-03-14 21:24:19.076012,9,9,1,2,finished,jaune,2,727437686886674773446633677463388344434763911111888118112299,383673424224436337664477433647722766676347199999222992998811,383673424224436337664477433647722766676347199999222992998811
34130,2026-03-14 21:39:20.935702,9,9,1,2,finished,jaune,2,7586457765566765667727763133322214,3524653345544345443383347977788896,3524653345544345443383347977788896
52336,2026-03-15 18:05:17.690242,9,9,1,1,finished,rouge,2,135611356556633655645635632336359119111991999992278888888887222227777777244,975499754554477455465475478774751991999119111118832222222223888883333333866,135611356556633655645635632336359119111991999992278888888887222227777777244
42820,2026-03-14 22:17:54.006158,9,9,1,2,finished,jaune,2,6875566545665888866558865568822212221444112111221144444777399933,4235544565445222244552245542288898889666998999889966666333711177,4235544565445222244552245542288898889666998999889966666333711177
28659,2026-03-14 21:24:19.827282,9,9,1,1,finished,rouge,2,8188673567789789573779983385555531137335211115222222212731889999944,2922437543321321537331127725555579973775899995888888898379221111166,2922437543321321537331127725555579973775899995888888898379221111166
38443,2026-03-14 22:04:10.340107,9,9,1,2,finished,jaune,2,95676556657777696655355699123333331122221221653211119239999888887788,15434554453333414455755411987777779988889889457899991871111222223322,15434554453333414455755411987777779988889889457899991871111222223322
30937,2026-03-14 21:29:53.422634,9,9,1,1,finished,nul,2,595567677656344346655444656655444777773333339999997993121111111882222221228888888,515543433454766764455666454455666333337777771111113117989999999228888889882222222,515543433454766764455666454455666333337777771111113117989999999228888889882222222
28662,2026-03-14 21:24:20.234394,9,9,1,1,finished,rouge,2,573445544655643545544898888117766,537665566455467565566212222993344,537665566455467565566212222993344
50118,2026-03-14 22:40:55.677815,9,9,1,1,finished,rouge,2,572322353322113665566565566365233111161511398999999229484,538788757788997445544545544745877999949599712111111881626,538788757788997445544545544745877999949599712111111881626
34937,2026-03-14 21:41:36.592233,9,9,1,1,finished,rouge,2,547855475474455474575544818888977787991111199998893333333331692112222222266,563255635636655636535566292222133323119999911112217777777779418998888888844,547855475474455474575544818888977787991111199998893333333331692112222222266
50351,2026-03-14 22:41:32.265593,9,9,1,2,finished,jaune,2,46323223444336686795,64787887666774424315,46323223444336686795
35190,2026-03-14 21:42:17.847233,9,9,1,1,finished,rouge,2,9766776587667967766799932332523223555555572233332299996111111111444,1344334523443143344311178778587887555555538877778811114999999999666,1344334523443143344311178778587887555555538877778811114999999999666
28667,2026-03-14 21:24:20.785513,9,9,1,1,finished,rouge,2,893588588999442143353646665452196695177,217522522111668967757464445658914415933,217522522111668967757464445658914415933
28668,2026-03-14 21:24:20.798448,9,9,1,2,finished,jaune,2,87887755575575588444844446887754435122222111177822221199999999911333,23223355535535522666266664223356675988888999933288889911111111199777,23223355535535522666266664223356675988888999933288889911111111199777
35304,2026-03-14 21:42:37.917215,9,9,1,1,finished,rouge,2,15434554453333414455755411987777779999458888889978711181199222223233366,95676556657777696655355699123333331111652222221132399929911888887877744,15434554453333414455755411987777779999458888889978711181199222223233366
38929,2026-03-14 22:05:40.945630,9,9,1,2,finished,jaune,2,18956556886685655665885656999999232282289982111221211117733377777733333744,92154554224425455445225454111111878828821128999889899993377733333377777366,18956556886685655665885656999999232282289982111221211117733377777733333744
28671,2026-03-14 21:24:21.689327,9,9,1,2,finished,jaune,2,919976767766876679679352443444733463334433467999911111811122222888888822,191134343344234431431758667666377647776677643111199999299988888222222288,191134343344234431431758667666377647776677643111199999299988888222222288
28672,2026-03-14 21:24:21.774674,9,9,1,1,finished,rouge,2,35414153545544771545544111541119299992222222288866888899898933333337776,75696957565566339565566999569991811118888888822244222211212177777773334,35414153545544771545544111541119299992222222288866888899898933333337776
35514,2026-03-14 21:56:01.288335,9,9,1,2,finished,jaune,2,95676556657777696655355699695992333333222222233211111119911888887788,15434554453333414455755411415118777777888888877899999991199222223322,15434554453333414455755411415118777777888888877899999991199222223322
28674,2026-03-14 21:24:21.930992,9,9,1,2,finished,jaune,2,8145546479757768866446556575587677656119118899711999118222222222388393,2965564631353342244664554535523433454991992211399111992888888888722717,2965564631353342244664554535523433454991992211399111992888888888722717
52585,2026-03-15 18:05:46.676425,9,9,1,2,finished,jaune,2,868866445555446454458523566664888838633212222254999999112111299111977777777733,242244665555664656652587544446222272477898888856111111998999811999133333333377,242244665555664656652587544446222272477898888856111111998999811999133333333377
31802,2026-03-14 21:32:39.933962,9,9,1,1,finished,rouge,2,715665564577642333377672627762235553325266322573811111111998844,395445546533468777733438483348875557785844788537299999999112266,395445546533468777733438483348875557785844788537299999999112266
31876,2026-03-14 21:33:03.509918,9,9,1,1,finished,rouge,2,3995774545547456614664656677775761114456511147112229999999222222888,7115336565563654496446454433335349996654599963998881111111888888222,3995774545547456614664656677775761114456511147112229999999222222888
28678,2026-03-14 21:24:22.735899,9,9,1,1,finished,rouge,2,174263344334666677764667477314447761111113331388888888555989992222255,936847766776444433346443633796663349999997779722222222555121118888855,174263344334666677764667477314447761111113331388888888555989992222255
31942,2026-03-14 21:33:22.597071,9,9,1,2,finished,jaune,2,91765655665765777766999797769969933234,19345455445345333344111313341141177876,19345455445345333344111313341141177876
35696,2026-03-14 21:56:22.988364,9,9,1,2,finished,jaune,2,18545544115445544554777777771157411189888888189999999933333333366666622626,92565566995665566556333333339953699921222222921111111177777777744444488484,18545544115445544554777777771157411189888888189999999933333333366666622626
32065,2026-03-14 21:33:50.365274,9,9,1,1,finished,rouge,2,339443443656436634374777334666769994776997711991111111922222222,771667667454674476736333776444341116334113399119999999188888888,339443443656436634374777334666769994776997711991111111922222222
32126,2026-03-14 21:34:05.229571,9,9,1,2,finished,jaune,2,841569353345541411433534334114117777885559799773795799941988888822,269541757765569699677576776996993333225551311337315311169122222288,269541757765569699677576776996993333225551311337315311169122222288
46062,2026-03-14 22:28:09.454659,9,9,1,1,finished,rouge,2,993578899885535533858853366366666958951471776638311111119992222222227777744,117532211225575577252257744744444152159639334472799999991118888888883333366,117532211225575577252257744744444152159639334472799999991118888888883333366
39311,2026-03-14 22:06:51.714881,9,9,1,1,finished,rouge,2,355766577655677656652777633331335356311991111117998999998882222222244,755344533455433454458333477779775754799119999993112111112228888888866,355766577655677656652777633331335356311991111117998999998882222222244
32281,2026-03-14 21:34:31.708635,9,9,1,1,finished,rouge,2,35246533455453353353557389888992287777444224282224998477779889991111166,75864577655657757757553721222118823333666886828886112633331221119999944,35246533455453353353557389888992287777444224282224998477779889991111166
28686,2026-03-14 21:24:23.905538,9,9,1,1,finished,rouge,2,7675655436463776655339556336599563999111119933111198888787484,3435455674647334455771554774511547111999991177999912222323626,3435455674647334455771554774511547111999991177999912222323626
